iter	Passed	Remaining
727	12655	4728
728	12672	4710
729	12689	4693
730	12706	4676
731	12725	4658
732	12742	4641
733	12759	4623
734	12776	4606
735	12792	4588
736	12809	4571
737	12826	4553
738	12843	4536
739	12861	4518
740	12879	4501
741	12895	4484
742	12913	4466
743	12929	4448
744	12946	4431
745	12962	4413
746	12978	4395
747	12996	4378
748	13013	4360
749	13028	4342
750	13046	4325
751	13061	4307
752	13078	4289
753	13093	4271
754	13110	4254
755	13126	4236
756	13143	4218
757	13159	4201
758	13176	4183
759	13193	4166
760	13210	4148
761	13227	4131
762	13243	4113
763	13259	4095
764	13276	4078
765	13293	4060
766	13311	4043
767	13327	4026
768	13343	4008
769	13359	3990
770	13375	3972
771	13391	3954
772	13408	3937
773	13424	3919
774	13440	3902
775	13456	3884
776	13472	3866
777	13488	3849
778	13505	3831
779	13522	3813
780	13539	3796
781	13556	3779
782	13573	3761
783	13589	3744
784	13606	3726
785	13624	3709
786	13644	3692
787	13663	3676
788	13681	3658
789	13697	3641
790	13714	3623
791	13731	3606
792	13748	3588
793	13765	3571
794	13782	3553
795	13799	3536
796	13815	3518
797	13833	3501
798	13851	3484
799	13868	3467
800	13884	3449
801	13901	3432
802	13919	3414
803	13935	3397
804	13952	3379
805	13968	3362
806	13984	3344
807	14002	3327
808	14018	3309
809	14035	3292
810	14052	3274
811	14068	3257
812	14083	3239
813	14099	3221
814	14115	3204
815	14131	3186
816	14148	3169
817	14165	3151
818	14181	3134
819	14197	3116
820	14214	3099
821	14231	3081
822	14248	3064
823	14265	3047
824	14283	3029
825	14300	3012
826	14317	2995
827	14334	2977
828	14353	2960
829	14372	2943
830	14389	2926
831	14394	2906
832	14411	2889
833	14427	2871
834	14443	2854
835	14462	2837
836	14479	2819
837	14495	2802
838	14512	2784
839	14528	2767
840	14545	2749
841	14561	2732
842	14580	2715
843	14596	2697
844	14613	2680
845	14628	2662
846	14646	2645
847	14664	2628
848	14683	2611
849	14701	2594
850	14719	2577
851	14737	2559
852	14754	2542
853	14770	2525
854	14787	2507
855	14804	2490
856	14822	2473
857	14839	2455
858	14856	2438
859	14873	2421
860	14891	2404
861	14907	2386
862	14923	2369
863	14938	2351
864	14953	2333
865	14969	2316
866	14987	2299
867	15002	2281
868	15018	2264
869	15035	2246
870	15051	2229
871	15067	2211
872	15084	2194
873	15100	2176
874	15116	2159
875	15134	2142
876	15152	2125
877	15169	2107
878	15187	2090
879	15207	2073
880	15226	2056
881	15244	2039
882	15261	2022
883	15277	2004
884	15295	1987
885	15313	1970
886	15331	1953
887	15349	1935
888	15367	1918
889	15382	1901
890	15400	1883
891	15417	1866
892	15435	1849
893	15452	1832
894	15468	1814
895	15484	1797
896	15503	1780
897	15520	1762
898	15537	1745
899	15558	1728
900	15576	1711
901	15595	1694
902	15613	1677
903	15633	1660
904	15652	1643
905	15669	1625
906	15686	1608
907	15705	1591
908	15723	1574
909	15742	1556
910	15762	1539
911	15782	1522
912	15800	1505
913	15818	1488
914	15836	1471
915	15856	1454
916	15874	1436
917	15893	1419
918	15910	1402
919	15928	1385
920	15947	1367
921	15965	1350
922	15982	1333
923	16001	1316
924	16019	1298
925	16036	1281
926	16054	1264
927	16071	1246
928	16089	1229
929	16106	1212
930	16124	1195
931	16145	1177
932	16162	1160
933	16180	1143
934	16197	1126
935	16215	1108
936	16232	1091
937	16250	1074
938	16268	1056
939	16286	1039
940	16304	1022
941	16322	1005
942	16340	987
943	16358	970
944	16374	953
945	16392	935
946	16410	918
947	16446	902
948	16468	885
949	16487	867
950	16505	850
951	16522	833
952	16539	815
953	16559	798
954	16575	781
955	16593	763
956	16611	746
957	16631	729
958	16650	711
959	16668	694
960	16687	677
961	16705	659
962	16722	642
963	16740	625
964	16757	607
965	16776	590
966	16793	573
967	16811	555
968	16831	538
969	16849	521
970	16869	503
971	16888	486
972	16906	469
973	16923	451
974	16941	434
975	16958	417
976	16975	399
977	16994	382
978	17012	364
979	17029	347
980	17046	330
981	17063	312
982	17080	295
983	17100	278
984	17117	260
985	17136	243
986	17153	225
987	17170	208
988	17187	191
989	17206	173
990	17224	156
991	17241	139
992	17258	121
993	17276	104
994	17293	86
995	17310	69
996	17329	52
997	17346	34
998	17363	17
999	17380	0
